doc_id,doc_type,file_name,_page,_table_idx,_row,table_uid,section_number_near,section_title_near,caption_near,table_order_in_page,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,8,3,1,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS)::p008::t03,4.4,DOCUMENTACIÓN REQUERIDA DESPUÉS DE LA ORDEN DE COMPRA,,6,DESCRIPCIÓN,"CON LA
OFERTA","PRIMERA EMISIÓN DESPUES DE LA
ORDEN DE COMPRA",,,"EMISIÓN FINAL
(5)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,8,3,2,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS)::p008::t03,4.4,DOCUMENTACIÓN REQUERIDA DESPUÉS DE LA ORDEN DE COMPRA,,7,,,"FECHA
DE
EMISIÓN
(2)","PROPÓSITO
(3)","CANTIDAD
TIPO
(4)","CANTIDAD
TIPO
(4)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,8,3,3,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS)::p008::t03,4.4,DOCUMENTACIÓN REQUERIDA DESPUÉS DE LA ORDEN DE COMPRA,,8,"Diagrama de cargas para fundaciones y planos de
localización de pernos de anclaje.",,+4Sem,IFR,E,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,8,3,4,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS)::p008::t03,4.4,DOCUMENTACIÓN REQUERIDA DESPUÉS DE LA ORDEN DE COMPRA,,9,"Lista de cargas y momentos admisibles en
conexiones.",,+3Sem,IFR,E,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,8,3,5,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS)::p008::t03,4.4,DOCUMENTACIÓN REQUERIDA DESPUÉS DE LA ORDEN DE COMPRA,,10,"Hoja de datos FFM/F-MEX-033 del PAQUETE
completamente diligenciadas por el PROVEEDOR (*)",X,+2Sem,IFR,E,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,8,3,6,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS)::p008::t03,4.4,DOCUMENTACIÓN REQUERIDA DESPUÉS DE LA ORDEN DE COMPRA,,11,Hojas de datos de instrumentos (si aplica),,+2Sem,IFR,E,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,8,3,7,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS)::p008::t03,4.4,DOCUMENTACIÓN REQUERIDA DESPUÉS DE LA ORDEN DE COMPRA,,12,"Reporte y curvas de desempeño de las bombas de
dosificación, incluyendo el consumo de potencia a lo
largo la curva.",,+4Sem,IFR,E,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,8,3,8,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS)::p008::t03,4.4,DOCUMENTACIÓN REQUERIDA DESPUÉS DE LA ORDEN DE COMPRA,,13,Diagrama de terminales para conexionado de control,,+4Sem,IFR,E,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,8,3,9,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS)::p008::t03,4.4,DOCUMENTACIÓN REQUERIDA DESPUÉS DE LA ORDEN DE COMPRA,,14,"Lista de instrumentos del PAQUETE (incluye
instrumentos suministrados sueltos",,+6Sem,IFR,E,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,8,3,10,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS)::p008::t03,4.4,DOCUMENTACIÓN REQUERIDA DESPUÉS DE LA ORDEN DE COMPRA,,15,"Plan de inspección y pruebas (siglas en inglés ITP)
del PAQUETE",X,+6Sem,IFR,E,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,8,3,11,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS)::p008::t03,4.4,DOCUMENTACIÓN REQUERIDA DESPUÉS DE LA ORDEN DE COMPRA,,16,Lógica narrativa,,+6Sem,IFR,E,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,8,3,12,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS)::p008::t03,4.4,DOCUMENTACIÓN REQUERIDA DESPUÉS DE LA ORDEN DE COMPRA,,17,Diagrama de tubería e instrumentación (P&ID),,+6Sem,IFR,E,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,8,3,13,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS)::p008::t03,4.4,DOCUMENTACIÓN REQUERIDA DESPUÉS DE LA ORDEN DE COMPRA,,18,Lista de documentos y planos del PROVEEDOR,X,+3Sem,IFR,E,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,8,3,14,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS)::p008::t03,4.4,DOCUMENTACIÓN REQUERIDA DESPUÉS DE LA ORDEN DE COMPRA,,19,"Lista de repuestos Y consumibles para la instalación,
comisionamiento y puesta en marcha (incluyendo
precios) **",X,+4Sem,IFR,-,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,8,3,15,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS)::p008::t03,4.4,DOCUMENTACIÓN REQUERIDA DESPUÉS DE LA ORDEN DE COMPRA,,20,"Lista de repuestos y consumibles para dos (2) años
de operación (incluyendo precios)",X,+4Sem,IFR,E,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,8,3,16,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS)::p008::t03,4.4,DOCUMENTACIÓN REQUERIDA DESPUÉS DE LA ORDEN DE COMPRA,,21,"Lista de herramientas especiales para montaje
(incluyendo precios)",X,+4Sem,IFR,-,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,8,3,17,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS)::p008::t03,4.4,DOCUMENTACIÓN REQUERIDA DESPUÉS DE LA ORDEN DE COMPRA,,22,"Lista de requerimientos y consumo de servicios
auxiliares",,+4Sem,IFR,E,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,8,3,18,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS)::p008::t03,4.4,DOCUMENTACIÓN REQUERIDA DESPUÉS DE LA ORDEN DE COMPRA,,23,Procedimiento de pruebas en taller,,+4Sem,IFR,E,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,8,3,19,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS)::p008::t03,4.4,DOCUMENTACIÓN REQUERIDA DESPUÉS DE LA ORDEN DE COMPRA,,24,"Procedimiento de soldadura WPS, PQR, etc",,+2Sem,IFR,E,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,8,3,20,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS)::p008::t03,4.4,DOCUMENTACIÓN REQUERIDA DESPUÉS DE LA ORDEN DE COMPRA,,25,Procedimiento de ensayos no destructivos,,+2Sem,IFR,E,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,9,1,1,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS)::p009::t01,,,,1,,"FORMATO REQUISICIÓN DE MATERIALES COMPRAS
MAYORES
Paquete de Inyección de Químicos",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,9,1,2,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS)::p009::t01,,,,2,,"ECOPETROL DESARROLLO DE PROYECTO
VICEPRESIDENCIA DE INGENIERÍA Y PROYECTOS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,9,1,3,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS)::p009::t01,,,,3,,"CÓDIGO
EDP-F-046","Elaborado
20/11/2017",Versión: 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,9,2,1,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS)::p009::t02,,,,4,MR #: FFM/F-MEQ-013,"INGENIERÍA DETALLE ACONDICIONAMIENTO
ESTRATEGICO CUPIAGUA",REV: 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,9,2,2,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS)::p009::t02,,,,5,"Documento:
Requisición de materiales
Paquete de Inyección de
Químicos",Especialidad Mecánica,FECHA: 01-11-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,9,3,1,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS)::p009::t03,,,,6,DESCRIPCIÓN,"CON LA
OFERTA","PRIMERA EMISIÓN DESPUES DE LA
ORDEN DE COMPRA",,,"EMISIÓN FINAL
(5)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,9,3,2,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS)::p009::t03,,,,7,,,"FECHA
DE
EMISIÓN
(2)","PROPÓSITO
(3)","CANTIDAD
TIPO
(4)","CANTIDAD
TIPO
(4)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,9,3,3,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS)::p009::t03,,,,8,"Procedimiento y especificación de pintura y
preparación de superficies",,+2Sem,IFR,E,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,9,3,4,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS)::p009::t03,,,,9,"Procedimiento de embalaje, embarque y
almacenamiento",,+4Sem,IFR,E,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,9,3,5,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS)::p009::t03,,,,10,Registros de trazabilidad de material,,+8Sem,IFR,E,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,9,3,6,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS)::p009::t03,,,,11,Reportes de inspección,,-2 Sem,IFR,E,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,9,3,7,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS)::p009::t03,,,,12,Certificado de resultados pruebas FAT,,-4Sem,IFR,E,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,9,3,8,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS)::p009::t03,,,,13,Certificado de prueba hidrostática,,-4Sem,IFR,E,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,9,3,9,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS)::p009::t03,,,,14,Certificados RETIE,,-4Sem,IFR,E,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,9,3,10,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS)::p009::t03,,,,15,"Manuales de preservación, operación y
mantenimiento (En español)",,-2Sem,IFR,-,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,9,3,11,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS)::p009::t03,,,,16,"Procedimiento de pre-comisionamiento /
comisionamiento",,-4Sem,IFR,E,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,9,3,12,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS)::p009::t03,,,,17,"Índice del dossier final del PAQUETE (Vendor data
book index)",X,-4Sem,IFR,E,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,9,3,13,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS)::p009::t03,,,,18,Dossier final del PAQUETE (Vendor data book (VDB)),,-2Sem,IFR,E,3+E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,9,3,14,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS)::p009::t03,,,,19,Dossier de fabricación y control de calidad (7),,-2Sem,IFR,E,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,9,3,15,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS)::p009::t03,,,,20,Términos de entrega,X,-,IFR,E,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,9,3,16,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS)::p009::t03,,,,21,Garantías,X,-,-,-,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,10,1,1,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS)::p010::t01,4.5,REQUERIMIENTOS DE CONFIABILIDAD,,1,,"FORMATO REQUISICIÓN DE MATERIALES COMPRAS
MAYORES
Paquete de Inyección de Químicos",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,10,1,2,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS)::p010::t01,4.5,REQUERIMIENTOS DE CONFIABILIDAD,,2,,"ECOPETROL DESARROLLO DE PROYECTO
VICEPRESIDENCIA DE INGENIERÍA Y PROYECTOS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,10,1,3,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS)::p010::t01,4.5,REQUERIMIENTOS DE CONFIABILIDAD,,3,,"CÓDIGO
EDP-F-046","Elaborado
20/11/2017",Versión: 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,10,2,1,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS)::p010::t02,4.5,REQUERIMIENTOS DE CONFIABILIDAD,,4,MR #: FFM/F-MEQ-013,"INGENIERÍA DETALLE ACONDICIONAMIENTO
ESTRATEGICO CUPIAGUA",REV: 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,10,2,2,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS)::p010::t02,4.5,REQUERIMIENTOS DE CONFIABILIDAD,,5,"Documento:
Requisición de materiales
Paquete de Inyección de
Químicos",Especialidad Mecánica,FECHA: 01-11-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,10,3,1,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS)::p010::t03,4.5,REQUERIMIENTOS DE CONFIABILIDAD,,6,DESCRIPCIÓN,"CON LA
OFERTA","PRIMERA EMISIÓN DESPUES DE LA
ORDEN DE COMPRA",,,"EMISIÓN FINAL
(5)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,10,3,2,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS)::p010::t03,4.5,REQUERIMIENTOS DE CONFIABILIDAD,,7,,,"FECHA
DE
EMISIÓN
(2)","PROPÓSITO
(3)","CANTIDAD
TIPO
(4)","CANTIDAD
TIPO
(4)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,10,3,3,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS)::p010::t03,4.5,REQUERIMIENTOS DE CONFIABILIDAD,,8,"NOTAS
(1) (*) DOCUMENTOS PRIORITARIOS SUJETOS A PENALIZACIÓN O TÉRMINOS DE PAGO
(2) (**) LOS REPUESTOS PARA ARRANQUE Y COMISIONAMIENTO DEBERÁN SER SUMINISTRADOS POR EL PROVEEDOR, COMO PARTE DE LA
OFERTA SE DEBE ENTREGAR UN LISTADO QUE INDIQUE NÚMERO DE PARTE Y PRECIOS
(3) FECHA DE EMISIÓN: “+” significa Días (D) o Semanas (Sem) o Meses (M) después de la fecha efectiva de la Orden de Compra
“-“ significa Días (D) o Semanas (Sem) o Meses (M) antes de la fecha efectiva de despacho
(4) PROPÓSITO: IFR = Emitido para revisión y comentarios / INFO = Emitido para Información
(5) CANTIDAD TIPO: Número de copias más archivo Electrónico (E)
(6) EMISIÓN FINAL: Documento sin comentarios (con estado del documento= 3)
(7) LIBRO DE CERTIFICADOS DE INSPECCIÓN: Una copia adicional se entregará junto con los productos y se indicará en la lista de Embalaje
relacionada.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,11,1,1,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS)::p011::t01,4.9,ASISTENCIA EN SITIO,,1,,"FORMATO REQUISICIÓN DE MATERIALES COMPRAS
MAYORES
Paquete de Inyección de Químicos",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,11,1,2,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS)::p011::t01,4.9,ASISTENCIA EN SITIO,,2,,"ECOPETROL DESARROLLO DE PROYECTO
VICEPRESIDENCIA DE INGENIERÍA Y PROYECTOS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS),MR,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS).pdf,11,1,3,FFMFMEQ013.0 (MR PAQUETE DE INYECCION DE QUIMICOS)::p011::t01,4.9,ASISTENCIA EN SITIO,,3,,"CÓDIGO
EDP-F-046","Elaborado
20/11/2017",Versión: 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
